dt/hr	s1	n1	s2	n2	s3	n3	s4	n4	s5	n5	s6	n6	s7	n7	s8	n8	s9	n9	s10	n10	s11	n11	s12	n12	s13	n13	s14	n14	s15	n15	s16	n16	s17	n17	s18	n18	s19	n19	s20	n20	s21	n21	s22	n22	s23	n23	s24	n24	s25	n25	s26	n26	s27	n27	s28	n28	s29	n29	s30	n30	s31	n31	s32	n32
2013-06-26 16:15:15	1,163344	0,01449	0,662973	0,013524	1,047751	0,014811	0,633994	0,01288	1,169141	0,014811	1,021348	0,025759	1,188138	0,015777	0,857777	0,018031	1,167853	0,016421	1,070612	0,023183	1,135332	0,016743	0,894806	0,023827	1,025533	0,021895	1,051293	0,018031	1,204882	0,020929	0,97981	0,017066	0,992603	0,023189	0,923681	0,021579	1,156212	0,02802	0,468604	0,017714	1,16684	0,022545	1,107581	0,038003	1,119818	0,027054	0,962973	0,023511	1,223845	0,026088	2,099219	0,045089	1,076984	0,019646	1,211929	0,015459	1,076662	0,025443	0,855403	0,024477	1,070221	0,024154	1,120463	0,020612
2013-05-13 15:55:08	1,240944	0,02254	0,530636	0,013846	1,021025	0,021252	0,696461	0,01127	1,240622	0,027369	1,151753	0,029945	1,164633	0,0293	0,79177	0,023827	1,249637	0,020286	1,184273	0,02415	1,262195	0,021895	1,052902	0,021574	1,191036	0,027047	0,790803	0,02254	1,369417	0,027369	0,968541	0,021252	1,036404	0,026409	1,020623	0,023832	1,230931	0,028019	0,474079	0,029952	1,395506	0,02802	1,077628	0,022222	1,076662	0,02963	0,954921	0,027698	1,305329	0,038325	1,617732	0,060548	1,178113	0,026731	1,136244	0,024476	1,271512	0,026087	0,900814	0,024155	1,247035	0,03124	0,940428	0,022545
2013-06-26 16:28:01	1,072544	0,014167	0,548024	0,031555	0,932801	0,015777	0,621438	0,012235	1,05741	0,015455	0,944392	0,031877	1,074476	0,017065	0,733489	0,024793	1,092185	0,014811	1,015874	0,022539	1,034227	0,017709	0,88901	0,019319	0,82751	0,026081	0,922175	0,020607	1,097981	0,022861	0,946324	0,021895	0,785516	0,026731	0,986806	0,024154	0,95782	0,019646	0,434465	0,035428	1,087612	0,019324	1,180689	0,036716	0,806127	0,022545	0,922715	0,046377	0,996468	0,022222	1,989073	0,08438	0,944293	0,016426	1,05605	0,050564	0,971346	0,013527	0,931411	0,020934	-0,006595	0,016747	-0,010138	0,01868
2013-06-26 14:51:57	0,619184	0,007083	0,538686	0,00805	0,646231	0,007727	0,472035	0,009338	0,649129	0,008371	0,560581	0,010304	0,683903	0,008049	0,335512	0,009338	0,592458	0,007728	0,577325	0,012557	0,631097	0,011269	0,5667	0,010303	0,625301	0,011913	0,56026	0,011591	0,709018	0,013201	0,557361	0,01288	0,510794	0,016426	0,622229	0,014493	0,781973	0,016425	0,325285	0,014815	0,734629	0,015137	0,660554	0,018036	0,644451	0,022545	0,4992	0,020934	0,768124	0,015781	0,870541	0,024476	0,588734	0,015137	0,543	0,013849	0,590989	0,023188	0,618686	0,018035	0,582614	0,016426	0,474079	0,019002
2013-06-26 15:25:15	0,993334	0,015134	0,479762	0,01449	0,897059	0,013846	0,614675	0,019642	0,823969	0,014811	0,830408	0,025437	0,825256	0,015778	0,779534	0,017387	0,875164	0,0161	0,844576	0,021573	0,944392	0,017066	0,639468	0,019642	0,95888127831	0,01899772169	0,850694	0,017709	0,945036	0,022861	0,696782	0,016422	0,767801	0,023189	0,71756	0,016747	1,203233	0,026088	0,298232	0,015781	0,99679	0,025443	0,703711	0,024477	0,905646	0,034783	0,621585	0,024476	1,052185	0,024799	1,596798	0,030274	0,794533	0,021901	0,879237	0,017391	0,841877	0,025765	0,688896	0,019324	0,961685	0,026087	0,74558	0,022866
2013-06-26 15:00:28	0,831374	0,014168	0,488456	0,015133	0,818817	0,013845	0,593746	0,01288	0,817529	0,015133	0,702579	0,021251	0,847473	0,015778	0,579901	0,018675	0,775991	0,014168	0,788871	0,01932	0,832983	0,01771	0,694206	0,018032	0,837492	0,021895	0,781788	0,016421	0,9035	0,022539	0,752808	0,0161	0,712406	0,026732	0,733663	0,022223	0,941716	0,02802	0,366188	0,016747	0,895339	0,020934	0,883745	0,021256	0,798398	0,029308	0,714662	0,026087	0,945582	0,023188	1,359435	0,053463	0,795822	0,019645	0,702423	0,022867	0,831571	0,022222	0,763615	0,024477	0,807737	0,025766	0,742681	0,022544
2013-06-26 15:23:05	1,41031	0,030267	0,945358	0,030911	1,161412	0,038317	1,034871	0,028013	1,223234	0,031233	1,14306	0,071481	1,30985	0,027369	0,874842	0,036385	1,348488	0,032521	1,249637	0,042181	1,246096	0,033809	1,209067	0,040893	0,957593	0,035097	1,23064	0,033487	1,223556	0,034453	1,175902	0,033809	1,000655	0,035427	1,233829	0,037038	1,084713	0,034783	0,604193	0,023189	1,288259	0,037681	1,335925	0,028341	0,918528	0,03897	1,162653	0,032851	1,145262	0,037038	2,195839	0,067634	1,206454	0,036071	1,303718	0,049276	1,125616	0,036071	1,279563	0,036393	1,169095	0,041546	1,083747	0,036393
2013-06-26 16:23:56	1,279261	0,025437	0,703866	0,022217	1,072865	0,024471	0,758927	0,018675	1,240622	0,027691	1,117622	0,052484	1,264449	0,027369	0,841999	0,034453	1,275397	0,028013	1,189425	0,037351	1,225488	0,030589	1,007502	0,032843	1,031973	0,034131	1,035193	0,029623	1,360724	0,034131	1,075763	0,029623	0,986162	0,028986	1,066356	0,032206	1,206133	0,038647	0,506286	0,02029	1,313702	0,034783	1,345586	0,021901	1,0451	0,038648	1,005163	0,038648	1,290513	0,037037	2,270559	0,071176	1,20259	0,034138	1,271833	0,038648	1,178113	0,038648	0,997434	0,037681	1,125616	0,03897	1,168773	0,034139
2013-06-26 16:34:24	1,296648	0,022861	0,833306	0,025115	1,119232	0,023505	0,822359	0,015777	1,311782	0,025115	1,154973	0,041215	1,305342	0,026081	0,960169	0,027691	1,329813	0,024793	1,255112	0,033487	1,281515	0,026081	1,079949	0,029623	1,175902	0,029623	1,122452	0,026403	1,316611	0,033165	1,107963	0,023183	1,056372	0,034461	1,064102	0,029307	1,310803	0,035427	0,518524	0,024799	1,347841	0,032528	1,352994	0,051208	1,208709	0,03285	1,067645	0,03124	1,3852	0,033173	2,37684	0,091788	1,229643	0,02802	1,383268	0,024477	1,218693	0,036393	1,0451	0,038003	1,194216	0,033172	1,264104	0,02963
2013-05-17 13:32:50	0,261133	0,009015	0,215088	0,007083	0,237305	0,008693	0,217664	0,008693	0,26886	0,008371	0,212834	0,009015	0,270792	0,007727	0,228612	0,009337	0,252117	0,008371	0,202531	0,012557	0,242457	0,012557	0,21541	0,011913	0,248897	0,011591	0,206395	0,012235	0,294297	0,013845	0,197379	0,013201	0,225123	0,014171	0,169728	0,015459	0,222546	0,017714	0,188085	0,016748	0,258296	0,017392	0,230598	0,017392	0,247667	0,021257	0,181966	0,019968	0,247346	0,02029	0,275365	0,019646	0,239616	0,018036	0,034461	0,151692	0,281163	0,016425	0,200002	0,015137	0,239616	0,017069	0,188408	0,021578
2013-05-15 08:29:30	0,231831	0,010304	0,21058027831	0,00740572169	0,211546	0,008372	0,041859	0,176127	0,232797	0,009982	0,210902	0,008372	0,229255	0,010626	0,060212	0,169366	0,222493	0,00805	0,195768	0,012236	0,225391	0,011592	0,183211	0,012236	0,21702	0,026081	0,198666	0,013202	0,233763	0,020608	0,177737	0,013202	0,033173	0,192272	0,188729	0,014815	0,256685	0,023833	0,056039	0,157489	0,225445	0,037682	0,200324	0,020291	0,195171	0,03897	-0,16022	0,199358	0,206443	0,030596	0,367475	0,022223	0,197747	0,018036	0,190018	0,015781	0,192594	0,032851	0,04992	0,182611	0,205477	0,018358	0,05765	0,158455
2013-05-17 12:26:08	0,148759	0,142962	0,206717	0,008371	0,146826	0,129761	0,202209	0,014811	0,14908	0,133947	0,201565	0,009982	0,150368	0,139099	0,221528	0,012235	0,138133	0,133947	0,237949	0,015133	0,149724	0,135235	0,222494	0,016421	0,143284	0,149403	0,198023	0,013845	0,156164	0,15713	0,194481	0,014489	0,104349	0,121419	0,160388	0,014171	0,152981	0,027697	0,150082	0,024155	0,178423	0,163609	0,228988	0,020934	0,146217	0,160066	0,028341	0,132369	0,159422	0,148472	0,266347	0,025766	0,124961	0,130114	0,185187	0,023833	0,136878	0,141064	0,152981	0,023833	0,132368	0,138488	0,153625	0,017714
2013-06-27 13:05:39	0,224747	0,007406	0,198666	0,00644	0,214766	0,007727	0,01449	0,170331	0,217341	0,009016	0,207039	0,008371	0,216053	0,008694	-0,163867	0,16518	0,216697	0,008372	0,199955	0,011269	0,225392	0,013201	0,186109	0,010626	0,204141	0,015455	0,200277	0,011269	0,22346	0,014489	0,175805	0,010948	0,175203	0,022867	0,175525	0,013527	0,227378	0,017069	-0,169238	0,187764	0,239938	0,020934	0,193238	0,017392	0,196782	0,02963	-0,178577	0,186475	0,203545	0,025443	0,31369	0,019324	0,177136	0,016103	0,207087	0,014171	0,185187	0,015782	0,027698	0,174559	0,202579	0,019002	0,020934	0,17005
2013-05-15 13:20:51	0,248575	0,013201	0,222493	0,009338	0,235052	0,011591	0,177737	0,020285	0,254693	0,013201	0,227324	0,010625	0,243101	0,015455	0,170654	0,017387	0,231188	0,013201	0,209937	0,016099	0,243423	0,018675	0,208649	0,015455	0,251151	0,026725	0,212512	0,016099	0,245999	0,019963	0,213478	0,014811	0,184221	0,026731	0,202256	0,015782	0,272789	0,023188	0,038004	0,174881	0,262483	0,031884	0,22158	0,021579	0,239938	0,03575	0,006764	0,181966	0,246057	0,03124	0,382934	0,025121	0,206444	0,023832	0,191951	0,019968	0,217715	0,031563	0,041547	0,175847	0,228666	0,022867	0,067311	0,163931
2013-06-26 11:45:14	0,211546	0,00644	0,198344	0,006762	0,0	0,218308	-0,172238	0,174839	-0,005127	0,007084	-0,007058	0,00708327831	-0,003517	0,00644	-0,005771	0,007728	-0,003195	0,005152	-0,004483	0,010626	-0,004805	0,009982	-0,002873	0,00966	-0,001585	0,008694	-0,007058	0,009981	-0,003839	0,010304	-0,002873	0,00966	-0,003052	0,011916	-0,005629	0,011594	-0,007561	0,013204	-0,005307	0,014815	-0,003052	0,013204	-0,007239	0,014493	-0,003374	0,015781	-0,008849	0,015459	-0,009494	0,015137	-0,007561	0,013204	-0,006595	0,014171	-0,003374	0,01095	-0,006917	0,013205	-0,004663	0,012561	-0,007883	0,014171	-0,009172	0,016426
2013-05-13 15:42:07	0,244389	0,010625	0,224748	0,007727	0,219918	0,010303	0,165824	0,018997	0,240848	0,011913	0,217342	0,010625	0,231509	0,011592	0,194803	0,015133	0,242457	0,010304	0,23312	0,014489	0,24471	0,015134	0,210903	0,015455	0,252439	0,022539	0,22668	0,014167	0,245677	0,018997	0,203818	0,012558	0,017713	0,186154	0,186154	0,015781	0,280518	0,020613	0,166507	0,023511	0,255075	0,027376	0,233175	0,021578	0,237039	0,026088	-0,161508	0,175525	0,243803	0,028664	0,411277	0,022866	0,197103	0,019002	0,228344	0,021256	0,222224	0,026087	0,197425	0,026732	0,224479	0,01868	0,001933	0,185187
2013-06-26 08:42:26	0,21219	0,009338	0,19287	0,007728	0,201242	0,008372	-0,154529	0,167434	0,204784	0,009016	0,198988	0,009338	0,20575	0,00966	-0,159037	0,16679	0,206716	0,00805	0,184499	0,010304	0,219595	0,010948	0,041858	0,17323	0,189973	0,013202	0,198022	0,00966	0,201886	0,01449	0,182567	0,011592	-0,168271	0,183898	0,181967	0,01256	0,215139	0,017391	-0,136065	0,159744	0,217394	0,020612	0,195171	0,017391	0,180034	0,0219	0,036393	0,174881	0,032851	0,179068	0,283739	0,013849	0,036393	0,176491	0,178102	0,015137	0,175525	0,014493	0,194526	0,019646	0,192595	0,016425	0,040258	0,148472
2013-06-03 19:52:07	-0,170306	0,175483	0,057958	0,15391	-0,177068	0,178381	-0,166443	0,172908	0,024793	0,169044	0,04701	0,158096	0,014811	0,170654	-0,150987	0,156164	-0,158071	0,160672	0,043146	0,162926	-0,178356	0,185143	0,057314	0,14908	-0,147767	0,157774	0,040249	0,15713	-0,157105	0,165502	0,05667	0,15069	-0,112232	0,126571	0,061192	0,147828	-0,173424	0,180678	-0,136709	0,153947	0,024799	0,169084	0,077939	0,181323	-0,159898	0,177458	-0,175679	0,202901	-0,157965	0,168439	0,234463	0,01707	-0,150558	0,161032	-0,175357	0,188408	-0,153456	0,161676	0,025765	0,170694	-0,169238	0,178102	-0,144117	0,150405
2013-06-25 18:25:19	0,210581	0,006439	-0,173204	0,175805	0,214122	0,006761	0,01288	0,167755	0,217664	0,008371	0,176449	0,00805	0,22346	0,007083	-0,160325	0,164536	0,185466	0,006761	0,189973	0,010625	0,211225	0,011269	0,174518	0,011269	0,187075	0,009338	0,182889	0,010303	0,191583	0,011591	0,184178	0,010303	-0,158609	0,169083	0,188085	0,012883	0,214495	0,014171	-0,137353	0,15298	0,2277	0,015137	0,21997	0,014493	0,173593	0,017391	0,169728	0,017069	0,185509	0,014171	0,293079	0,014815	0,172626	0,012883	0,188408	0,013204	0,169406	0,012561	0,190985	0,012882	0,188408	0,015137	-0,15249	0,155879
2013-06-26 15:12:53	1,105387	0,015455	0,609524	0,016421	1,034549	0,01545527831	0,662652	0,018997	1,105065	0,015777	0,863894	0,030267	1,084779	0,017065	0,845864	0,019641	1,047107	0,017065	0,945036	0,025437	1,051293	0,018997	0,728338	0,023183	1,025855	0,019319	0,913803	0,020285	1,088965	0,021251	0,835882	0,018031	0,869252	0,022545	0,804195	0,021579	1,231253	0,030919	0,469248	0,023189	1,142685	0,023833	0,812569	0,034783	1,106936	0,028019	0,774243	0,024477	1,250577	0,029952	1,630292	0,034461	1,04671	0,021578	1,000011	0,017713	0,933988	0,029308	0,742681	0,025121	1,019012	0,026087	0,799686	0,023833
2013-06-26 14:43:00	-0,018675	0,202208	-0,17095	0,178059	0,150368	0,044112	0,148758	0,034453	-0,003839	0,00644	-0,006092	0,007083	-0,002229	0,006118	-0,005449	0,007084	-0,002873	0,005796	-0,002551	0,008694	-0,002873	0,009338	-0,002229	0,011914	2,527831e-05	0,00740572169	-0,00738	0,009015	-0,004161	0,010626	-0,003195	0,00966	-0,003374	0,011272	-0,005307	0,011917	-0,008205	0,01417	-0,005629	0,013527	-0,003696	0,016425	-0,007561	0,017713	-0,004341	0,016104	-0,008849	0,014814	-0,007239	0,014493	-0,007561	0,013526	-0,003696	0,012882	-0,004985	0,012561	-0,004985	0,011273	-0,007561	0,013849	-0,007239	0,015137	-0,007883	0,014493
2013-05-14 08:23:54	0,257268	0,007084	0,195769	0,006762	0,242457	0,007728	0,189007	0,009016	0,260488	0,007728	0,20575	0,00805	0,262098	0,008694	0,211224	0,010626	0,241491	0,007406	0,049586	0,197701	0,234729	0,011914	0,190617	0,013523	0,220562	0,018675	0,193837	0,012236	0,271114	0,017709	0,056348	0,198344	0,208375	0,019968	0,038003	0,175203	0,271179	0,017391	0,18873	0,018358	0,254752	0,017392	0,197747	0,017392	0,225123	0,032851	-0,093874	0,113366	0,241548	0,032206	0,261838	0,017714	0,236395	0,01707	-0,161508	0,185509	0,238328	0,026731	0,054751	0,180034	0,224801	0,017714	-0,173102	0,192916
2013-06-26 09:37:45	0,201564	0,007084	0,192549	0,006118	0,194802	0,006118	-0,154207	0,162282	0,201242	0,007084	0,20575	0,007406	0,206072	0,007084	-0,150021	0,153266	0,190939	0,006762	0,187397	0,009982	0,213156	0,009016	0,185465	0,008694	0,19609	0,009338	0,186431	0,009016	0,202852	0,01127	0,020607	0,186753	-0,148948	0,160711	0,19034	0,015137	0,225123	0,012238	-0,137997	0,156201	0,213529	0,014815	0,19195	0,014171	0,181	0,016104	-0,16183	0,195171	0,173271	0,016425	0,296299	0,016425	0,01868	0,17327	0,187764	0,012882	0,187441	0,014171	0,17778	0,012882	0,191629	0,014815	-0,171492	0,181644
2013-06-26 11:53:34	0,20897	0,006118	0,188685	0,006762	0,187719	0,005474	-0,166121	0,181924	0,21219	0,00644	0,189972	0,007084	0,209614	0,00644	-0,144547	0,14908	0,189651	0,005796	0,192226	0,00966	0,212512	0,009982	0,181279	0,010626	0,193192	0,007406	0,187719	0,009338	0,224425	0,009982	0,016422	0,181601	-0,159254	0,171017	0,180356	0,012561	0,232853	0,014492	-0,140574	0,158456	0,209019	0,015459	0,203867	0,016747	0,189052	0,017392	-0,16344	0,196459	0,181967	0,015137	0,281484	0,013205	0,176813	0,013849	0,190985	0,011916	0,200324	0,011916	0,027376	0,183576	0,185187	0,015459	-0,156677	0,167473
2013-06-26 16:25:18	-0,009312	0,017387	-0,000941	0,012558	-0,032174	0,038317	-0,015108	0,032521	1,946101	0,029945	1,679494	0,036707	1,994078	0,030589	1,262839	0,031555	-0,225072	1,975081	-0,246323	1,92324	1,891041	0,029301	1,284413	0,030267	1,622179	0,035741	1,570661	0,020607	1,647938	0,038961	1,535887	0,022861	1,253798	0,040902	1,470547	0,023833	1,902115	0,042834	0,479876	0,015781	1,970071	0,041546	1,703079	0,021578	-0,304996	1,913387	-0,301775	1,612256	1,741405	0,038648	2,677649	0,039292	1,592932	0,037038	1,829328	0,018358	1,604527	0,038003	1,412898	0,049276	1,094053	0,043157	0,566833	0,026732
2013-05-22 18:34:56	0,200921	0,006439	0,178703	0,005474	-0,009312	0,006439	-0,010922	0,008693	-0,008668	0,006439	-0,010922	0,009337	-0,007058	0,00708327831	-0,010922	0,009015	-0,008024	0,006761	-0,007702	0,011269	-0,00899	0,010947	-0,007058	0,010947	0,000991	0,00966	-0,012532	0,013523	-0,003195	0,011592	-0,008346	0,010303	-0,003696	0,013526	-0,010138	0,014171	-0,005629	0,014815	-0,010782	0,01707	-0,007561	0,016425	-0,014325	0,018036	-0,001442	0,020934	-0,016901	0,022544	-0,007883	0,018679	-0,011426	0,016425	-0,011426	0,015781	-0,008849	0,011916	-0,008205	0,016103	-0,01207	0,014493	-0,01207	0,017069	-0,015291	0,018358
2013-06-26 14:50:16	1,319188	0,027046	0,663939	0,026082	1,203271	0,026403	0,741861	0,021251	1,30019	0,030589	1,120842	0,047655	1,373281	0,027047	0,961135	0,038639	1,340439	0,029301	1,178156	0,037351	1,307596	0,029945	0,935698	0,032199	1,285056	0,032199	1,155295	0,027691	1,437036	0,035418	1,016839	0,027047	1,103716	0,033172	0,978432	0,034461	1,497279	0,043156	0,515947	0,021256	1,386167	0,038969	1,091799	0,024155	1,198402	0,043801	0,920138	0,033495	1,604527	0,037359	2,069911	0,048954	1,197437	0,034139	1,235118	0,025121	1,319177	0,040258	0,86893	0,031562	1,284716	0,038648	1,092765	0,032529
2013-06-27 10:04:07	0,219595	0,006762	0,192549	0,005474	0,217985	0,006118	0,200276	0,008372	-0,000619	0,00644	-0,003517	0,008694	0,000991	0,006118	-0,003517	0,00805	0,000669	0,005796	-0,000297	0,00966	2,527831e-05	0,00998172169	0,000991	0,010948	-0,000297	0,008372	-0,001585	0,009016	-0,002873	0,009338	2,527831e-05	0,01062572169	-0,004019	0,012561	-0,000476	0,011272	-0,005307	0,012239	-0,000154	0,012561	-0,001764	0,013205	-0,003374	0,015137	-0,005307	0,017392	-0,007239	0,018358	-0,013036	0,014171	-0,005951	0,014171	-0,000154	0,012239	0,001135	0,011272	-0,003696	0,011594	0,000168	0,011273	-0,004985	0,014815	-0,004019	0,015138
2013-06-27 10:18:09	0,197378	0,005796	-0,160003	0,169688	0,206394	0,005474	-0,158071	0,177094	0,190939	0,007406	0,181923	0,008694	0,19963227831	0,00772772169	-0,129414	0,141675	0,011592	0,182245	0,017065	0,187719	0,203496	0,010304	0,190295	0,009982	0,015456	0,185143	0,178703	0,010948	0,17484	0,009981	0,183211	0,010304	-0,167627	0,180356	0,198391	0,013527	0,186798	0,015137	-0,150236	0,169728	0,220614	0,015137	0,212562	0,015138	0,19807	0,015781	0,038004	0,185509	0,16683	0,015459	0,300809	0,016425	0,022866	0,175525	0,020934	0,191629	0,01256	0,175848	0,192917	0,014815	0,185831	0,014171	-0,161186	0,173271
2013-05-19 19:32:33	0,294619	0,009982	0,232475	0,008694	0,27852	0,009659	0,227968	0,010947	0,279164	0,010947	0,203819	0,009981	0,29816	0,00966	0,241813	0,010625	0,26242	0,009016	0,237949	0,012236	0,265641	0,013201	0,222171	0,012236	0,275621	0,01932	0,205751	0,013523	0,315227	0,023183	0,195446	0,01288	0,230598	0,023511	0,174237	0,015459	0,33076	0,023189	0,034461	0,186153	0,334947	0,027053	0,252821	0,022545	0,267636	0,038003	-0,098383	0,114332	0,309826	0,02963	0,333336	0,017714	0,257008	0,016103	0,0219	0,167152	0,297265	0,021257	0,002576	0,185832	0,257007	0,019646	0,027376	0,170694
2013-06-26 09:57:01	0,236339	0,006762	0,197378	0,006118	0,222493	0,005474	0,201564	0,007406	-0,002229	0,007084	-0,004805	0,008372	-0,000297	0,006118	-0,003517	0,008372	-0,000941	0,005796	-0,002229	0,00966	-0,002551	0,010948	-0,001263	0,00966	0,000991	0,007728	-0,003517	0,008694	-0,002551	0,009982	-0,000941	0,009016	-0,003052	0,013526	-0,003374	0,012238	-0,007239	0,013204	-0,004985	0,014815	-0,004019	0,014493	-0,007239	0,015459	-0,004019	0,015782	-0,008205	0,016747	-0,007561	0,015459	-0,004985	0,013849	-0,004985	0,015781	-0,003052	0,011594	-0,006917	0,013849	-0,003052	0,011594	-0,006917	0,015459	-0,006595	0,016103
2013-06-26 16:28:13	1,246096	0,028013	0,706121	0,066973	1,124384	0,029945	0,737031	0,032199	1,226454	0,032199	0,936986	0,040893	1,143059	0,039927	0,83878	0,047654	1,18685	0,031555	1,024567	0,038317	1,195543	0,030267	0,756995	0,027047	1,148855	0,038317	0,992046	0,025759	1,147567	0,040893	0,877097	0,020929	0,932699	0,034461	0,822553	0,045733	1,423848	0,041546	0,59904	0,057972	1,270224	0,027697	0,822875	0,092433	-0,008527	0,025765	-0,02141	0,026731	-0,009172	0,016748	0,00822	0,015137	0,000168	0,011917	-0,00273	0,01095	-0,001442	0,011594	-0,007239	0,011272	-0,003696	0,015137	-0,004985	0,014171
2013-05-30 12:53:49	0,284637	0,010626	0,230543	0,010948	0,256302	0,011592	0,241169	0,01449	0,248896	0,013202	0,22507	0,012235	0,279163	0,013524	0,256302	0,013524	0,246321	0,011592	0,244711	0,015778	0,260166	0,016422	0,241813	0,018032	0,253405	0,023827	0,196734	0,0161	0,284638	0,027691	0,219595	0,015134	0,200647	0,033494	0,174559	0,019646	0,303707	0,035749	0,189374	0,022544	0,298554	0,028986	0,265059	0,027375	0,2715	0,042835	-0,088077	0,102738	0,310148	0,034783	0,231886	0,030918	0,237684	0,018357	0,173271	0,0219	0,282128	0,022222	0,224157	0,018035	0,230598	0,017392	0,217393	0,01868
2013-06-27 10:18:40	0,216376	0,006118	0,201564	0,006118	0,218629	0,005474	0,20736	0,009016	-0,001263	0,00644	-0,004805	0,00805	0,000347	0,00644	-0,003517	0,007406	2,527831e-05	0,00579572169	-0,002229	0,00966	-0,002229	0,010626	-0,001263	0,010304	-0,000941	0,008372	-0,003839	0,009982	-0,004483	0,009016	-0,000941	0,009338	-0,003052	0,012238	-0,003052	0,011594	-0,006917	0,01256	-0,004663	0,014171	-0,004019	0,013849	-0,004019	0,014171	-0,009172	0,018358	-0,007883	0,016425	-0,014325	0,016104	-0,006273	0,013205	-0,002086	0,013205	-0,000798	0,012239	-0,005307	0,011917	-0,003374	0,01256	-0,007239	0,014815	-0,006595	0,015459
2013-06-26 16:17:04	0,480728	0,008372	0,449173	0,008694	0,444665	0,009338	0,397011	0,010304	0,503267	0,009982	0,455935	0,014168	0,476542	0,009982	0,427922	0,00966	0,458511	0,009982	0,453037	0,010626	0,469136	0,013202	0,424058	0,010948	0,407959	0,017709	0,473644	0,010948	0,469781	0,018353	0,444343	0,011592	0,431889	0,019646	0,39775	0,016103	0,421583	0,020612	0,33849	0,018679	0,496946	0,016425	0,442195	0,017391	0,414819	0,022222	0,280518	0,021579	0,416752	0,019324	0,753953	0,024799	0,409666	0,016103	0,417395	0,02802	0,431566	0,018358	0,433177	0,017391	0,42899	0,016747	0,380358	0,018036
2013-05-13 13:22:08	0,238593	0,009982	0,20092	0,00805	0,234085	0,010304	0,031233	0,187719	0,238271	0,010626	0,204784	0,010626	0,242135	0,010948	0,2138	0,012558	0,222816	0,00966	0,212834	0,013846	0,225713	0,013202	0,185143	0,013524	0,239559	0,01771	0,048943	0,180957	0,256946	0,018676	0,193515	0,014168	0,199358	0,020935	0,046699	0,175526	0,294045	0,019968	0,043157	0,190018	0,265703	0,021901	0,231564	0,022545	0,268924	0,029308	-0,087755	0,104027	0,264415	0,024477	0,353627	0,019324	0,206443	0,018358	-0,176001	0,196459	0,230598	0,021256	-0,166017	0,184543	0,219004	0,020934	-0,179222	0,195494
